id,teamId,normalizedName,displayName,normalizedPhone,displayPhone,primaryEmail,normalizedPrimaryEmail,primaryDocument,normalizedPrimaryDocument,lastSeenAt,profileData,createdAt,updatedAt
dd3b32f6-b867-4170-b975-45a861b34866,862835fd-54ad-4ebd-986a-b5392f1bb227,197620639207628,197620639207628,197620639207628,197620639207628,,,,,2026-07-22 13:24:47+00,,2026-07-23 18:00:55.216+00,2026-07-24 00:56:26.425+00
95f4eb75-5d5c-4ef1-b659-6748f1564367,862835fd-54ad-4ebd-986a-b5392f1bb227,bethania,Bethânia,551151951303,551151951303,,,,,2026-07-19 14:14:58.949+00,,2026-07-19 14:14:59.365+00,2026-07-24 00:56:26.041+00
d389e936-b651-4e7b-8a10-c741e7b0e806,862835fd-54ad-4ebd-986a-b5392f1bb227,166645452517394,166645452517394,166645452517394,166645452517394,,,,,2026-07-19 14:12:36+00,,2026-07-23 18:00:55.697+00,2026-07-24 00:56:25.869+00
b8f036c8-1c55-4a55-887c-16e5eb294f57,54fd3322-4510-4b44-bfbc-52e1c44b4969,dra. gilda,Dra. Gilda,5579991988291,(79) 99198-8291,,,42344412000199,42344412000199,2026-07-23 18:31:42.042+00,,2026-07-23 18:27:57.999+00,2026-07-23 18:31:42.25+00
1c7d02f3-7da3-4b49-bda5-3462aa864bd2,32ccdbe1-627f-4fe3-a506-056b997ed89b,120363424211792632,120363424211792632,120363424211792632,120363424211792632,,,,,2026-07-23 19:59:59.839+00,,2026-07-23 18:09:33.71+00,2026-07-23 20:00:00.035+00
db6989eb-b353-4ad9-854a-9b3df0492fd5,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas barbosa,Nicolas Barbosa,5511936137593,(11) 93613-7593,seed.lead.029@example.com,seed.lead.029@example.com,,,2026-05-06 00:44:20.438+00,,2026-07-23 22:20:58.386+00,2026-07-23 22:20:58.386+00
e11f5830-a23b-4fca-a9a2-845bb115b582,32ccdbe1-627f-4fe3-a506-056b997ed89b,henrique martins,Henrique Martins,5511930551102,(11) 93055-1102,,,,,2026-05-06 13:47:34.578+00,,2026-07-23 22:20:58.591+00,2026-07-23 22:20:58.591+00
fb97497f-7a04-40c4-93b8-0e1b316e8ea6,32ccdbe1-627f-4fe3-a506-056b997ed89b,teste de bug formulario 2,Teste de bug formulario 2,5511985884048,(11) 98588-4048,,,,,2026-06-17 04:27:46.721+00,,2026-07-23 22:20:58.759+00,2026-07-23 22:20:58.759+00
0223f7b3-be5f-48db-bd22-ba40ac850c42,32ccdbe1-627f-4fe3-a506-056b997ed89b,sabrina ferreira,Sabrina Ferreira,5511969523933,(11) 96952-3933,seed.lead.071@example.com,seed.lead.071@example.com,,,2026-05-06 00:44:25.352+00,,2026-07-23 22:20:59.125+00,2026-07-23 22:20:59.125+00
250a96a7-1fb7-4ca0-aa9d-ab6b896c263b,32ccdbe1-627f-4fe3-a506-056b997ed89b,teste de bug formulario,Teste de bug formulario,5511986674700,(11) 98667-4700,matheuswilloyuhck@yahoo.com,matheuswilloyuhck@yahoo.com,,,2026-06-11 00:31:13.3+00,,2026-07-23 22:20:59.309+00,2026-07-23 22:20:59.309+00
476921c7-04ff-4307-8f26-626ac8455abb,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela souza,Isabela Souza,5511903069155,(11) 90306-9155,seed.lead.109@example.com,seed.lead.109@example.com,,,2026-05-06 00:44:29.689+00,,2026-07-23 22:20:59.495+00,2026-07-23 22:20:59.495+00
a000169f-eb81-48e6-bd2d-33d24eebc3ba,32ccdbe1-627f-4fe3-a506-056b997ed89b,joao barbosa,Joao Barbosa,5511916893804,(11) 91689-3804,seed.lead.129@example.com,seed.lead.129@example.com,,,2026-05-06 00:44:32.014+00,,2026-07-23 22:20:59.685+00,2026-07-23 22:20:59.685+00
2763f628-540a-449d-91e7-632cad8c3548,32ccdbe1-627f-4fe3-a506-056b997ed89b,mariana martins,Mariana Martins,5511972462325,(11) 97246-2325,seed.lead.072@example.com,seed.lead.072@example.com,,,2026-05-06 00:44:25.446+00,,2026-07-23 22:20:59.865+00,2026-07-23 22:20:59.865+00
11d2d375-0a0d-47c7-a2dc-fd1d3e2fac5c,32ccdbe1-627f-4fe3-a506-056b997ed89b,diego lima ribeiro,Diego Lima Ribeiro,5511946778503,(11) 94677-8503,seed.lead.126@example.com,seed.lead.126@example.com,12602973211199,12602973211199,2026-05-06 00:44:31.673+00,,2026-07-23 22:21:00.047+00,2026-07-23 22:21:00.047+00
846fa8ff-7e97-4171-9381-8b8418b08d1b,32ccdbe1-627f-4fe3-a506-056b997ed89b,gabriela carvalho,Gabriela Carvalho,5511940333637,(11) 94033-3637,seed.lead.096@example.com,seed.lead.096@example.com,,,2026-05-06 00:44:28.286+00,,2026-07-23 22:21:00.248+00,2026-07-23 22:21:00.248+00
1e6741d6-89b3-46cb-a1f2-c8ee2267b7e9,32ccdbe1-627f-4fe3-a506-056b997ed89b,vanessa rodrigues,Vanessa Rodrigues,5511922383320,(11) 92238-3320,seed.lead.080@example.com,seed.lead.080@example.com,,,2026-05-06 00:44:26.352+00,,2026-07-23 22:21:00.431+00,2026-07-23 22:21:00.431+00
a3f4efdb-23eb-4588-82c7-a7299c8c4da3,32ccdbe1-627f-4fe3-a506-056b997ed89b,thiago carvalho,Thiago Carvalho,5511927722793,(11) 92772-2793,seed.lead.095@example.com,seed.lead.095@example.com,09585720711283,09585720711283,2026-05-06 12:57:56.683+00,,2026-07-23 22:21:00.618+00,2026-07-23 22:21:00.618+00
86261c7d-d683-401a-a6bb-c8c5b1092bd6,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula rodrigues,Paula Rodrigues,5511941587130,(11) 94158-7130,seed.lead.053@example.com,seed.lead.053@example.com,05300828282474,05300828282474,2026-05-06 00:44:23.299+00,,2026-07-23 22:21:00.827+00,2026-07-23 22:21:00.827+00
c1ce768a-2927-482f-859a-8a92ee3082ba,32ccdbe1-627f-4fe3-a506-056b997ed89b,felipe barbosa,Felipe Barbosa,5511968128069,(11) 96812-8069,seed.lead.020@example.com,seed.lead.020@example.com,,,2026-05-06 00:44:19.321+00,,2026-07-23 22:21:01.031+00,2026-07-23 22:21:01.031+00
8ab8d33d-c5ca-4603-8dba-c85e7f61158b,32ccdbe1-627f-4fe3-a506-056b997ed89b,karen barbosa,Karen Barbosa,5511943016506,(11) 94301-6506,seed.lead.089@example.com,seed.lead.089@example.com,08975295659746,08975295659746,2026-05-06 00:44:27.472+00,,2026-07-23 22:21:01.216+00,2026-07-23 22:21:01.216+00
f8237c48-f932-4def-b20d-0f0b95d10ab9,32ccdbe1-627f-4fe3-a506-056b997ed89b,felipe silva,Felipe Silva,5511902932257,(11) 90293-2257,seed.lead.001@example.com,seed.lead.001@example.com,,,2026-05-06 00:44:16.915+00,,2026-07-23 22:21:01.417+00,2026-07-23 22:21:01.417+00
65fb3154-04e0-4dd5-a4f4-772327a9ddc2,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead pra transferencia publica,Lead pra transferencia publica,5511855431513,(11) 85543-1513,cheffia.tech4561532168@gmail.com,cheffia.tech4561532168@gmail.com,,,2026-07-19 16:32:41.642+00,,2026-07-23 22:21:01.596+00,2026-07-23 22:21:01.596+00
e619f7e1-8d80-467d-b6c8-002fd04a7739,32ccdbe1-627f-4fe3-a506-056b997ed89b,ana almeida,Ana Almeida,5511982217699,(11) 98221-7699,seed.lead.139@example.com,seed.lead.139@example.com,,,2026-05-06 00:44:33.141+00,,2026-07-23 22:21:01.776+00,2026-07-23 22:21:01.776+00
dfed0f34-b72c-4f3b-b22c-98c60ebb3eeb,32ccdbe1-627f-4fe3-a506-056b997ed89b,maria,maria,5545411151545,(45) 41115-1545,email1203456@email.com,email1203456@email.com,,,2026-05-25 11:37:36.302+00,,2026-07-23 22:21:01.955+00,2026-07-23 22:21:01.955+00
f2b33a0b-a7c7-4a39-8f30-b8093d7ad275,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela almeida,Isabela Almeida,5511944856485,(11) 94485-6485,seed.lead.016@example.com,seed.lead.016@example.com,,,2026-05-06 00:44:18.817+00,,2026-07-23 22:21:02.136+00,2026-07-23 22:21:02.136+00
9de7a0a2-5dcf-4e2e-bff9-5f5267112bf7,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula ribeiro,Paula Ribeiro,5511948814229,(11) 94881-4229,seed.lead.114@example.com,seed.lead.114@example.com,,,2026-05-06 00:44:30.3+00,,2026-07-23 22:21:02.32+00,2026-07-23 22:21:02.32+00
d7140d04-9ab3-419a-9cc6-4baa4c40b441,32ccdbe1-627f-4fe3-a506-056b997ed89b,carla lima,Carla Lima,5511912342794,(11) 91234-2794,seed.lead.134@example.com,seed.lead.134@example.com,,,2026-05-06 00:44:32.625+00,,2026-07-23 22:21:02.499+00,2026-07-23 22:21:02.499+00
1b5d5f15-9284-4480-93ec-89a339eced90,32ccdbe1-627f-4fe3-a506-056b997ed89b,diego silva,Diego Silva,5511992458385,(11) 99245-8385,seed.lead.120@example.com,seed.lead.120@example.com,,,2026-05-06 00:44:30.998+00,,2026-07-23 22:21:02.685+00,2026-07-23 22:21:02.685+00
18bc7f09-2a91-490a-a98f-67ec14e39927,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno carvalho,Bruno Carvalho,5511936443128,(11) 93644-3128,,,,,2026-05-06 00:44:21.261+00,,2026-07-23 22:21:02.866+00,2026-07-23 22:21:02.866+00
0c745070-1103-4372-9af0-fa38a7620a3a,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas almeida barbosa,Nicolas Almeida Barbosa,5511979701668,(11) 97970-1668,seed.lead.105@example.com,seed.lead.105@example.com,,,2026-05-06 00:44:29.238+00,,2026-07-23 22:21:03.027+00,2026-07-23 22:21:03.027+00
9b439448-9921-4a2d-9f86-69d62ef3f983,32ccdbe1-627f-4fe3-a506-056b997ed89b,joao rodrigues,Joao Rodrigues,5511960795308,(11) 96079-5308,seed.lead.145@example.com,seed.lead.145@example.com,,,2026-05-12 12:26:01.759+00,,2026-07-23 22:21:03.227+00,2026-07-23 22:21:03.227+00
66024b58-b68b-4693-902d-ab8908b8cf27,32ccdbe1-627f-4fe3-a506-056b997ed89b,henrique ferreira,Henrique Ferreira,5511924401345,(11) 92440-1345,seed.lead.060@example.com,seed.lead.060@example.com,,,2026-05-06 00:44:24.046+00,,2026-07-23 22:21:03.404+00,2026-07-23 22:21:03.404+00
81e2e7c2-c2e6-4540-b764-19df5d868bcc,32ccdbe1-627f-4fe3-a506-056b997ed89b,john doe,John Doe,5511652411906,(11) 65241-1906,johndoe@empresa.com,johndoe@empresa.com,,,2026-07-22 00:48:37.977+00,,2026-07-23 22:21:03.584+00,2026-07-23 22:21:03.584+00
f4692a42-07de-4784-9a27-4a617fe48b39,32ccdbe1-627f-4fe3-a506-056b997ed89b,karen barbosa,Karen Barbosa,5511966717752,(11) 96671-7752,,,,,2026-05-06 00:44:21.477+00,,2026-07-23 22:21:03.761+00,2026-07-23 22:21:03.761+00
da05cbc4-7d97-491a-b123-f05de67ca1be,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno ribeiro,Bruno Ribeiro,5511927541808,(11) 92754-1808,seed.lead.065@example.com,seed.lead.065@example.com,,,2026-05-06 00:44:24.605+00,,2026-07-23 22:21:03.919+00,2026-07-23 22:21:03.919+00
49c3b975-f671-433e-8869-f9d254b72db6,32ccdbe1-627f-4fe3-a506-056b997ed89b,eduarda souza almeida,Eduarda Souza Almeida,5511998002861,(11) 99800-2861,seed.lead.007@example.com,seed.lead.007@example.com,,,2026-05-06 00:44:17.74+00,,2026-07-23 22:21:04.096+00,2026-07-23 22:21:04.096+00
a2465ed5-7496-4634-9dc9-11ee59082a5d,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula gomes rodrigues,Paula Gomes Rodrigues,5511972708796,(11) 97270-8796,seed.lead.077@example.com,seed.lead.077@example.com,,,2026-05-06 00:44:25.996+00,,2026-07-23 22:21:04.301+00,2026-07-23 22:21:04.301+00
bfc7c8a3-15c4-4685-b93f-1c846eab99bd,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela lima,Isabela Lima,5511932681004,(11) 93268-1004,seed.lead.076@example.com,seed.lead.076@example.com,,,2026-05-06 00:44:25.87+00,,2026-07-23 22:21:04.514+00,2026-07-23 22:21:04.514+00
d604d1c0-8082-4103-9014-93df3d478d85,32ccdbe1-627f-4fe3-a506-056b997ed89b,felipe pereira gomes,Felipe Pereira Gomes,5511934377663,(11) 93437-7663,seed.lead.133@example.com,seed.lead.133@example.com,,,2026-05-06 00:44:32.508+00,,2026-07-23 22:21:04.734+00,2026-07-23 22:21:04.734+00
95e9c63b-c4b8-404e-a43b-fac3ac017204,32ccdbe1-627f-4fe3-a506-056b997ed89b,rafael araujo souza,Rafael Araujo Souza,5511919662868,(11) 91966-2868,seed.lead.028@example.com,seed.lead.028@example.com,,,2026-05-06 00:44:20.31+00,,2026-07-23 22:21:04.941+00,2026-07-23 22:21:04.941+00
1101dc51-92e3-4fa0-a106-d5f6455b3bb3,32ccdbe1-627f-4fe3-a506-056b997ed89b,sabrina gomes ribeiro,Sabrina Gomes Ribeiro,5511948206858,(11) 94820-6858,seed.lead.014@example.com,seed.lead.014@example.com,,,2026-05-06 00:44:18.569+00,,2026-07-23 22:21:05.146+00,2026-07-23 22:21:05.146+00
421a2f5b-0872-476a-99e7-1d538d0f6cad,32ccdbe1-627f-4fe3-a506-056b997ed89b,cheffia,Cheffia,5511983709456,(11) 98370-9456,cheffia.tech4612@gmail.com,cheffia.tech4612@gmail.com,,,2026-06-19 23:48:56.851+00,,2026-07-23 22:21:05.353+00,2026-07-23 22:21:05.353+00
1e16a530-51db-41c6-a328-2cbaba672428,32ccdbe1-627f-4fe3-a506-056b997ed89b,henrique barbosa pereira,Henrique Barbosa Pereira,5511926018002,(11) 92601-8002,seed.lead.070@example.com,seed.lead.070@example.com,,,2026-05-06 00:44:25.224+00,,2026-07-23 22:21:05.579+00,2026-07-23 22:21:05.579+00
1146aa90-2462-4375-b76c-8e9e0e61c911,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno gomes,Bruno Gomes,5511938535181,(11) 93853-5181,seed.lead.132@example.com,seed.lead.132@example.com,,,2026-05-06 00:44:32.379+00,,2026-07-23 22:21:05.781+00,2026-07-23 22:21:05.781+00
2dbbbbc8-2542-4459-93b6-6e2d470c0e5f,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas souza,Nicolas Souza,5511997750057,(11) 99775-0057,,,01205460501022,01205460501022,2026-05-06 00:44:18.309+00,,2026-07-23 22:21:06.002+00,2026-07-23 22:21:06.002+00
aed3eca5-f27e-4105-947b-c5bd259f6407,32ccdbe1-627f-4fe3-a506-056b997ed89b,rafael martins,Rafael Martins,5511979668889,(11) 97966-8889,seed.lead.009@example.com,seed.lead.009@example.com,00933067603720,00933067603720,2026-05-06 00:44:17.946+00,,2026-07-23 22:21:06.209+00,2026-07-23 22:21:06.209+00
ba190111-6553-4bb1-af09-99e74c1b31d5,32ccdbe1-627f-4fe3-a506-056b997ed89b,mariana costa,Mariana Costa,5511969413396,(11) 96941-3396,seed.lead.008@example.com,seed.lead.008@example.com,,,2026-05-06 00:44:17.826+00,,2026-07-23 22:21:06.431+00,2026-07-23 22:21:06.431+00
7132df1f-c2ad-4031-93e2-502742758aaa,32ccdbe1-627f-4fe3-a506-056b997ed89b,thiago lima,Thiago Lima,5511934373668,(11) 93437-3668,seed.lead.005@example.com,seed.lead.005@example.com,,,2026-05-06 00:44:17.516+00,,2026-07-23 22:21:06.635+00,2026-07-23 22:21:06.635+00
80c6b2fc-a0c0-4e82-8df0-33d677d12868,32ccdbe1-627f-4fe3-a506-056b997ed89b,thiago carvalho,Thiago Carvalho,5511956959530,(11) 95695-9530,seed.lead.107@example.com,seed.lead.107@example.com,,,2026-05-06 00:44:29.448+00,,2026-07-23 22:21:06.835+00,2026-07-23 22:21:06.835+00
3a2e4e88-61f1-419e-9bd7-3ecbd8a101d6,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela souza,Isabela Souza,5511998760436,(11) 99876-0436,seed.lead.073@example.com,seed.lead.073@example.com,,,2026-05-06 00:44:25.537+00,,2026-07-23 22:21:07.033+00,2026-07-23 22:21:07.033+00
26ac55fb-a55e-4dc4-9283-5c2bc6045cb8,32ccdbe1-627f-4fe3-a506-056b997ed89b,rafael araujo,Rafael Araujo,5511971172888,(11) 97117-2888,,,,,2026-05-06 00:44:27.84+00,,2026-07-23 22:21:07.232+00,2026-07-23 22:21:07.232+00
6408b360-b8de-48a0-b73e-3f52185991cd,32ccdbe1-627f-4fe3-a506-056b997ed89b,joao gomes,Joao Gomes,5511910408950,(11) 91040-8950,seed.lead.033@example.com,seed.lead.033@example.com,,,2026-05-06 00:44:20.897+00,,2026-07-23 22:21:07.411+00,2026-07-23 22:21:07.411+00
db717411-af15-49ac-9df7-8312475b64d6,32ccdbe1-627f-4fe3-a506-056b997ed89b,eduarda carvalho,Eduarda Carvalho,5511982873762,(11) 98287-3762,seed.lead.019@example.com,seed.lead.019@example.com,,,2026-05-06 00:44:19.197+00,,2026-07-23 22:21:07.613+00,2026-07-23 22:21:07.613+00
71f62de7-6493-4c12-b67a-8465f50d6658,32ccdbe1-627f-4fe3-a506-056b997ed89b,joao ferreira,Joao Ferreira,5511945650048,(11) 94565-0048,,,,,2026-05-06 00:44:24.967+00,,2026-07-23 22:21:07.815+00,2026-07-23 22:21:07.815+00
a7e5717b-6545-46b5-9a92-0ba87e45b7f0,32ccdbe1-627f-4fe3-a506-056b997ed89b,karen souza,Karen Souza,5511902297092,(11) 90229-7092,seed.lead.026@example.com,seed.lead.026@example.com,,,2026-05-06 00:44:20.084+00,,2026-07-23 22:21:08.014+00,2026-07-23 22:21:08.014+00
eee2402a-822c-4f81-9b06-6c728ba9dbc8,32ccdbe1-627f-4fe3-a506-056b997ed89b,vanessa souza,Vanessa Souza,5511962316717,(11) 96231-6717,seed.lead.111@example.com,seed.lead.111@example.com,,,2026-05-06 00:44:29.928+00,,2026-07-23 22:21:08.214+00,2026-07-23 22:21:08.214+00
4a2e7523-4037-43bb-9090-db2e3bf6a361,32ccdbe1-627f-4fe3-a506-056b997ed89b,teste lead,teste lead,5511983709746,(11) 98370-9746,cheffia.tech456423@gmail.com,cheffia.tech456423@gmail.com,,,2026-06-17 04:27:12.03+00,,2026-07-23 22:21:08.412+00,2026-07-23 22:21:08.412+00
c52c9615-57d9-46ae-822e-648f82660656,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas martins,Nicolas Martins,5511906129613,(11) 90612-9613,seed.lead.150@example.com,seed.lead.150@example.com,,,2026-05-12 13:31:50.161+00,,2026-07-23 22:21:08.616+00,2026-07-23 22:21:08.616+00
4b0f926f-65a1-4ddc-88df-ca3259252e65,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas costa,Nicolas Costa,5511979790941,(11) 97979-0941,,,,,2026-05-06 00:44:28.647+00,,2026-07-23 22:21:08.813+00,2026-07-23 22:21:08.813+00
dd42810b-634d-4916-a098-96aa2992f19d,32ccdbe1-627f-4fe3-a506-056b997ed89b,mariana costa,Mariana Costa,5511927469209,(11) 92746-9209,seed.lead.137@example.com,seed.lead.137@example.com,13745671432405,13745671432405,2026-05-06 00:44:32.939+00,,2026-07-23 22:21:08.991+00,2026-07-23 22:21:08.991+00
b2cc46f8-5be3-43d7-88a1-db9a8b4ba9f0,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno pereira,Bruno Pereira,5511954104986,(11) 95410-4986,seed.lead.017@example.com,seed.lead.017@example.com,,,2026-05-06 00:44:18.941+00,,2026-07-23 22:21:09.208+00,2026-07-23 22:21:09.208+00
be4a831d-8f07-4e29-beaa-4c2bddb69430,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula gomes,Paula Gomes,5511932127334,(11) 93212-7334,seed.lead.027@example.com,seed.lead.027@example.com,,,2026-05-06 00:44:20.219+00,,2026-07-23 22:21:09.403+00,2026-07-23 22:21:09.403+00
6d18a56f-3585-423d-9ab9-63b532509142,32ccdbe1-627f-4fe3-a506-056b997ed89b,thiago ribeiro,Thiago Ribeiro,5511914815044,(11) 91481-5044,seed.lead.044@example.com,seed.lead.044@example.com,,,2026-05-06 00:44:22.243+00,,2026-07-23 22:21:09.601+00,2026-07-23 22:21:09.601+00
a48d9a59-0bb3-4436-a340-eb101d614019,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno lima,Bruno Lima,5511979639638,(11) 97963-9638,seed.lead.074@example.com,seed.lead.074@example.com,07429456973239,07429456973239,2026-05-06 00:44:25.667+00,,2026-07-23 22:21:09.802+00,2026-07-23 22:21:09.802+00
c294deb0-fc09-47db-8367-903243f9bcce,32ccdbe1-627f-4fe3-a506-056b997ed89b,thiago lima oliveira,Thiago Lima Oliveira,5511935472715,(11) 93547-2715,seed.lead.119@example.com,seed.lead.119@example.com,,,2026-05-06 12:50:17.577+00,,2026-07-23 22:21:10.024+00,2026-07-23 22:21:10.024+00
24034163-b063-46a8-8a0e-eb398a5d4dfb,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula oliveira,Paula Oliveira,5511973659350,(11) 97365-9350,seed.lead.149@example.com,seed.lead.149@example.com,14959537140941,14959537140941,2026-05-13 19:10:49.232+00,,2026-07-23 22:21:10.242+00,2026-07-23 22:21:10.242+00
c1957baf-2430-4efa-b458-9ac3f7726c28,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela martins,Isabela Martins,5511903357581,(11) 90335-7581,,,,,2026-05-06 00:44:19.073+00,,2026-07-23 22:21:10.464+00,2026-07-23 22:21:10.464+00
27be114d-3cd4-4175-b9dc-375dce41d22b,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula rodrigues,Paula Rodrigues,5511952964166,(11) 95296-4166,seed.lead.097@example.com,seed.lead.097@example.com,,,2026-05-06 00:44:28.411+00,,2026-07-23 22:21:10.646+00,2026-07-23 22:21:10.646+00
9582ffe3-2ec3-470d-9f6a-933dfbdd3c0e,32ccdbe1-627f-4fe3-a506-056b997ed89b,rafael barbosa,Rafael Barbosa,5511934116157,(11) 93411-6157,seed.lead.064@example.com,seed.lead.064@example.com,,,2026-05-06 00:44:24.484+00,,2026-07-23 22:21:10.849+00,2026-07-23 22:21:10.849+00
9658395e-d82b-4f0e-be93-24b11a346042,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela rodrigues,Isabela Rodrigues,5511940403039,(11) 94040-3039,seed.lead.052@example.com,seed.lead.052@example.com,05278101345882,05278101345882,2026-05-06 00:44:23.179+00,,2026-07-23 22:21:11.047+00,2026-07-23 22:21:11.047+00
cd6c5ff0-bbeb-42e7-aeee-fe71f5570b90,32ccdbe1-627f-4fe3-a506-056b997ed89b,ana araujo,Ana Araujo,5511926559003,(11) 92655-9003,seed.lead.141@example.com,seed.lead.141@example.com,,,2026-07-07 12:16:04.315+00,,2026-07-23 22:21:11.296+00,2026-07-23 22:21:11.296+00
b1a72c5f-52fe-4ae0-aa4f-0e018e1a83a1,32ccdbe1-627f-4fe3-a506-056b997ed89b,william souza,William Souza,5511921345627,(11) 92134-5627,seed.lead.039@example.com,seed.lead.039@example.com,,,2026-05-06 00:44:21.61+00,,2026-07-23 22:21:11.508+00,2026-07-23 22:21:11.508+00
85053cd7-7f8e-4785-a984-2d2ba1f413da,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno martins,Bruno Martins,5511987828623,(11) 98782-8623,seed.lead.131@example.com,seed.lead.131@example.com,,,2026-05-06 00:44:32.253+00,,2026-07-23 22:21:11.704+00,2026-07-23 22:21:11.704+00
948137ad-4344-44e1-a70d-020d58781af5,32ccdbe1-627f-4fe3-a506-056b997ed89b,sabrina carvalho,Sabrina Carvalho,5511926762074,(11) 92676-2074,seed.lead.040@example.com,seed.lead.040@example.com,,,2026-05-06 00:44:21.753+00,,2026-07-23 22:21:11.901+00,2026-07-23 22:21:11.901+00
2ef392fe-05fb-4b18-b283-07a1c1ef1b5f,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno lima,Bruno Lima,5511928966365,(11) 92896-6365,seed.lead.011@example.com,seed.lead.011@example.com,,,2026-05-06 00:44:18.191+00,,2026-07-23 22:21:12.099+00,2026-07-23 22:21:12.099+00
4b68611d-65bc-4ab6-a4b0-4b589f2fc756,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela araujo gomes,Isabela Araujo Gomes,5511930317018,(11) 93031-7018,seed.lead.140@example.com,seed.lead.140@example.com,14025195698989,14025195698989,2026-05-06 00:44:33.266+00,,2026-07-23 22:21:12.296+00,2026-07-23 22:21:12.296+00
9ff907f9-0b10-4dd8-96b4-9c117424ae2b,32ccdbe1-627f-4fe3-a506-056b997ed89b,bruno araujo,Bruno Araujo,5511984259006,(11) 98425-9006,seed.lead.069@example.com,seed.lead.069@example.com,,,2026-05-06 00:44:25.092+00,,2026-07-23 22:21:12.515+00,2026-07-23 22:21:12.515+00
199609c2-96ea-4f8e-bc57-6b2316d489a3,32ccdbe1-627f-4fe3-a506-056b997ed89b,mariana silva ribeiro,Mariana Silva Ribeiro,5511969549655,(11) 96954-9655,,,,,2026-05-06 00:44:21.144+00,,2026-07-23 22:21:12.712+00,2026-07-23 22:21:12.712+00
7a9c976e-5ce7-4336-b8ce-fc2510d08fe8,32ccdbe1-627f-4fe3-a506-056b997ed89b,isabela almeida,Isabela Almeida,5511942230618,(11) 94223-0618,seed.lead.121@example.com,seed.lead.121@example.com,,,2026-05-06 00:44:31.122+00,,2026-07-23 22:21:12.891+00,2026-07-23 22:21:12.891+00
c5e45dc6-3b65-4e1d-8648-f76acdf0c465,32ccdbe1-627f-4fe3-a506-056b997ed89b,paula barbosa,Paula Barbosa,5511928858743,(11) 92885-8743,seed.lead.103@example.com,seed.lead.103@example.com,,,2026-05-06 00:44:29.03+00,,2026-07-23 22:21:13.093+00,2026-07-23 22:21:13.093+00
9a654de3-0dc2-4a1d-bc2f-f9e677d04f3c,32ccdbe1-627f-4fe3-a506-056b997ed89b,eduarda barbosa souza,Eduarda Barbosa Souza,5511954849128,(11) 95484-9128,seed.lead.084@example.com,seed.lead.084@example.com,,,2026-05-06 00:44:26.855+00,,2026-07-23 22:21:13.295+00,2026-07-23 22:21:13.295+00
ee3bf355-5901-489c-8e22-693e12fcc449,32ccdbe1-627f-4fe3-a506-056b997ed89b,carla barbosa,Carla Barbosa,5511915705104,(11) 91570-5104,seed.lead.022@example.com,seed.lead.022@example.com,,,2026-05-06 00:44:19.569+00,,2026-07-23 22:21:13.493+00,2026-07-23 22:21:13.493+00
c7d98c35-0d5d-499a-9c53-28b281a095b4,32ccdbe1-627f-4fe3-a506-056b997ed89b,nat teste,NAT TESTE,5511988859573,(11) 98885-9573,nathielewillock@gmail.com,nathielewillock@gmail.com,,,2026-06-02 16:16:29.407+00,,2026-07-23 22:20:53.164+00,2026-07-23 22:21:25.887+00
5f50e4bf-f228-4f0c-a5d9-8c47baf52514,32ccdbe1-627f-4fe3-a506-056b997ed89b,carla ferreira,Carla Ferreira,5511903724570,(11) 90372-4570,seed.lead.003@example.com,seed.lead.003@example.com,,,2026-05-06 00:44:17.255+00,,2026-07-23 22:21:13.699+00,2026-07-23 22:21:13.699+00
1c010266-3966-4c3a-bb16-58f2dcd1d92a,32ccdbe1-627f-4fe3-a506-056b997ed89b,nicolas costa,Nicolas Costa,5511940480506,(11) 94048-0506,seed.lead.123@example.com,seed.lead.123@example.com,,,2026-05-06 00:44:31.309+00,,2026-07-23 22:21:13.904+00,2026-07-23 22:21:13.904+00
