id,profileId,teamId,type,value,normalizedValue,source,isPrimary,createdAt,updatedAt
b2c01e72-78d0-4ed7-995f-717e2d78a5e0,a24a8524-1e4e-40b2-80e4-1d137bb39ea4,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11963783833,5511963783833,crm,t,2026-07-23 22:21:15.881+00,2026-07-23 22:21:15.881+00
6761111d-c440-4cdd-bd8d-ecb5f07fe779,a24a8524-1e4e-40b2-80e4-1d137bb39ea4,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.015@example.com,seed.lead.015@example.com,crm,f,2026-07-23 22:21:15.895+00,2026-07-23 22:21:15.895+00
3cecc5ac-8ed1-4946-a0a6-2b6f032e71c2,a24a8524-1e4e-40b2-80e4-1d137bb39ea4,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,ae3bddbc-d2bd-4b8d-934e-e99dfc51f6f3,ae3bddbc-d2bd-4b8d-934e-e99dfc51f6f3,crm,f,2026-07-23 22:21:15.916+00,2026-07-23 22:21:15.916+00
72d2ccb2-cc56-4558-85e5-59137c9385ba,48ea53b7-3710-4b3d-baa2-f25ef946c368,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11983374475,5511983374475,crm,t,2026-07-23 22:21:16.084+00,2026-07-23 22:21:16.084+00
8ae94d15-0fea-49e5-b048-3ab76876c4e0,48ea53b7-3710-4b3d-baa2-f25ef946c368,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.101@example.com,seed.lead.101@example.com,crm,f,2026-07-23 22:21:16.098+00,2026-07-23 22:21:16.098+00
5a363171-c137-4950-963b-912b27e92479,48ea53b7-3710-4b3d-baa2-f25ef946c368,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,ae9b9e82-99b7-4630-a0a2-22755b531ec1,ae9b9e82-99b7-4630-a0a2-22755b531ec1,crm,f,2026-07-23 22:21:16.118+00,2026-07-23 22:21:16.118+00
fd5e5311-bcfc-4452-8927-2bb7e7fb5567,9d70500e-d903-48fe-9363-cc38c87f9b07,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11939513396,5511939513396,crm,t,2026-07-23 22:21:16.289+00,2026-07-23 22:21:16.289+00
6342584a-b1fb-40c3-8f52-98831553458f,9d70500e-d903-48fe-9363-cc38c87f9b07,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.087@example.com,seed.lead.087@example.com,crm,f,2026-07-23 22:21:16.304+00,2026-07-23 22:21:16.304+00
78c7ba40-8220-401b-be3d-ab608dfb5132,9d70500e-d903-48fe-9363-cc38c87f9b07,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,af7c1396-d76c-4a58-a45a-444af96b0b5b,af7c1396-d76c-4a58-a45a-444af96b0b5b,crm,f,2026-07-23 22:21:16.324+00,2026-07-23 22:21:16.324+00
9ae437a9-8270-4f22-b922-bf763b58f640,b4ef8916-b8aa-4e06-b595-6e1cf6b04867,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11939433263,5511939433263,crm,t,2026-07-23 22:21:16.49+00,2026-07-23 22:21:16.49+00
a400a393-7587-490a-8d83-a5c97bed28a5,b4ef8916-b8aa-4e06-b595-6e1cf6b04867,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.127@example.com,seed.lead.127@example.com,crm,f,2026-07-23 22:21:16.504+00,2026-07-23 22:21:16.504+00
ed5cdaf4-a372-4ce5-9d67-2db8881ac512,b4ef8916-b8aa-4e06-b595-6e1cf6b04867,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,b5fd1419-5355-4b07-b683-1fac1ec8386a,b5fd1419-5355-4b07-b683-1fac1ec8386a,crm,f,2026-07-23 22:21:16.527+00,2026-07-23 22:21:16.527+00
70265fa2-1a31-4bb9-9537-fa19887f06cf,477b41ba-3692-43c9-93d4-dcc95da5853b,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11947597176,5511947597176,crm,t,2026-07-23 22:21:16.69+00,2026-07-23 22:21:16.69+00
c7a0ee8f-7708-4647-8f60-dcc1526b15dd,477b41ba-3692-43c9-93d4-dcc95da5853b,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,10236589882194,10236589882194,crm,f,2026-07-23 22:21:16.705+00,2026-07-23 22:21:16.705+00
0ad614a2-e0b1-4f26-a747-2d00467a470d,477b41ba-3692-43c9-93d4-dcc95da5853b,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,b6dea38e-9e28-4475-a144-28bfa06b3ec4,b6dea38e-9e28-4475-a144-28bfa06b3ec4,crm,f,2026-07-23 22:21:16.726+00,2026-07-23 22:21:16.726+00
bbc6adf7-6028-4bbb-ac35-0d5a4208d8d8,0dadc57a-a4a0-4b01-9308-a2d44d8bbc3f,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11956728394,5511956728394,crm,t,2026-07-23 22:21:16.891+00,2026-07-23 22:21:16.891+00
3831ae07-2a65-420d-95c1-73aab9c0995c,0dadc57a-a4a0-4b01-9308-a2d44d8bbc3f,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,01391756597227,01391756597227,crm,f,2026-07-23 22:21:16.905+00,2026-07-23 22:21:16.905+00
26cf9adc-0a18-4ce9-81ad-fcfe0c4940d9,0dadc57a-a4a0-4b01-9308-a2d44d8bbc3f,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,b701e58c-d12a-4385-b909-d3b4c1586610,b701e58c-d12a-4385-b909-d3b4c1586610,crm,f,2026-07-23 22:21:16.926+00,2026-07-23 22:21:16.926+00
8bbdbda8-454e-4ad0-8bb7-90deb28c14d7,d63b1794-9621-4339-9594-2ecb4650fdf3,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11924946013,5511924946013,crm,t,2026-07-23 22:21:17.09+00,2026-07-23 22:21:17.09+00
a618aed4-4d0b-45a8-9a4a-3146445ab9ff,d63b1794-9621-4339-9594-2ecb4650fdf3,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.113@example.com,seed.lead.113@example.com,crm,f,2026-07-23 22:21:17.104+00,2026-07-23 22:21:17.104+00
eb11044d-dae5-4b4a-a4ae-a42fd7fe9480,d63b1794-9621-4339-9594-2ecb4650fdf3,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,b89208dc-7481-471f-86be-219114ce62b1,b89208dc-7481-471f-86be-219114ce62b1,crm,f,2026-07-23 22:21:17.125+00,2026-07-23 22:21:17.125+00
351b7544-3bf4-459a-b5cb-e1b65779cda5,d5f19b9c-d914-4c4c-a5c9-54263671f934,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11921566288,5511921566288,crm,t,2026-07-23 22:21:17.288+00,2026-07-23 22:21:17.288+00
341c5b26-b642-40d0-8a09-8ca27fd6ee90,d5f19b9c-d914-4c4c-a5c9-54263671f934,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.050@example.com,seed.lead.050@example.com,crm,f,2026-07-23 22:21:17.302+00,2026-07-23 22:21:17.302+00
e5ac313f-9f93-450a-bf9c-3ff40739de44,d5f19b9c-d914-4c4c-a5c9-54263671f934,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,b94fcc38-fc3d-4690-8b92-11ae3cbba9fa,b94fcc38-fc3d-4690-8b92-11ae3cbba9fa,crm,f,2026-07-23 22:21:17.323+00,2026-07-23 22:21:17.323+00
92ce8085-d80a-4663-a4e1-c94fc3b56326,bc5de59a-90c5-4af0-aa09-6d34bf20b12a,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11943185417,5511943185417,crm,t,2026-07-23 22:21:17.486+00,2026-07-23 22:21:17.486+00
3a93bc76-bb6f-43f1-94ad-7647e2844394,bc5de59a-90c5-4af0-aa09-6d34bf20b12a,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.085@example.com,seed.lead.085@example.com,crm,f,2026-07-23 22:21:17.501+00,2026-07-23 22:21:17.501+00
fd600cf9-3fa9-4c9e-b953-cb036a9c838d,bc5de59a-90c5-4af0-aa09-6d34bf20b12a,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,bb4b2ef6-3359-45bc-a786-306eb4c7a4ce,bb4b2ef6-3359-45bc-a786-306eb4c7a4ce,crm,f,2026-07-23 22:21:17.522+00,2026-07-23 22:21:17.522+00
3ab1f34a-9cd3-4bea-9ce1-6df7223a8986,68b96e0b-09f5-4718-a3b2-436f0f2fb85b,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11904145474,5511904145474,crm,t,2026-07-23 22:21:17.696+00,2026-07-23 22:21:17.696+00
5d18217b-a6af-4d59-9b78-f325ae24d4a2,68b96e0b-09f5-4718-a3b2-436f0f2fb85b,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.106@example.com,seed.lead.106@example.com,crm,f,2026-07-23 22:21:17.71+00,2026-07-23 22:21:17.71+00
98c345df-be71-4c5d-93f8-d7d086a03de7,68b96e0b-09f5-4718-a3b2-436f0f2fb85b,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,c48e54dd-4764-442a-8401-98afb2743cea,c48e54dd-4764-442a-8401-98afb2743cea,crm,f,2026-07-23 22:21:17.732+00,2026-07-23 22:21:17.732+00
31f43e58-8e0b-4b1e-be8b-f3d7585c395f,894f8713-6c4c-45a3-960a-25c4a733ad6d,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.00056@example.com,seed.lead.00056@example.com,crm,f,2026-07-23 22:21:17.904+00,2026-07-23 22:21:17.904+00
c2646b56-429e-44a5-b650-6e644cc04990,894f8713-6c4c-45a3-960a-25c4a733ad6d,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,c4ad5a22-4510-4117-871a-5145e3c932a4,c4ad5a22-4510-4117-871a-5145e3c932a4,crm,f,2026-07-23 22:21:17.926+00,2026-07-23 22:21:17.926+00
034a0648-df55-4305-bbae-7fb0f6dff252,79c750a9-db39-4e73-9e67-6c42fac7f914,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11990921512,5511990921512,crm,t,2026-07-23 22:21:18.093+00,2026-07-23 22:21:18.093+00
5d0cfc1b-a782-411f-8be2-31754149f445,79c750a9-db39-4e73-9e67-6c42fac7f914,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,12896946012297,12896946012297,crm,f,2026-07-23 22:21:18.108+00,2026-07-23 22:21:18.108+00
e49d7b1a-e40d-47bc-a2bd-27fe4d249457,79c750a9-db39-4e73-9e67-6c42fac7f914,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,c4b4f516-b77e-4c83-9354-0b98ee29a83a,c4b4f516-b77e-4c83-9354-0b98ee29a83a,crm,f,2026-07-23 22:21:18.129+00,2026-07-23 22:21:18.129+00
3f0a4207-8041-47ce-8e4a-418c823a54f5,5585f208-af20-40b8-beb4-08752300d2ff,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11995939335,5511995939335,crm,t,2026-07-23 22:21:18.298+00,2026-07-23 22:21:18.298+00
21accbd2-f1b5-43c3-90b0-d1a4957c0bbc,5585f208-af20-40b8-beb4-08752300d2ff,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.054@example.com,seed.lead.054@example.com,crm,f,2026-07-23 22:21:18.313+00,2026-07-23 22:21:18.313+00
cdacce1f-e32c-4cf5-8d1f-574491e88510,5585f208-af20-40b8-beb4-08752300d2ff,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,c614a571-54ff-4129-8cb1-bc6516461699,c614a571-54ff-4129-8cb1-bc6516461699,crm,f,2026-07-23 22:21:18.333+00,2026-07-23 22:21:18.333+00
4987e11e-c223-46ae-8d0a-1c54d22373e1,c89cbd1b-cd9d-4ed1-98c3-30983b80ce5c,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11987500828,5511987500828,crm,t,2026-07-23 22:21:18.495+00,2026-07-23 22:21:18.495+00
516cae60-2812-4603-a6fa-7db8109b63cb,c89cbd1b-cd9d-4ed1-98c3-30983b80ce5c,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.100@example.com,seed.lead.100@example.com,crm,f,2026-07-23 22:21:18.508+00,2026-07-23 22:21:18.508+00
56dfda1c-7e74-4438-b64d-e43fdfb07993,c89cbd1b-cd9d-4ed1-98c3-30983b80ce5c,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,10011321153310,10011321153310,crm,f,2026-07-23 22:21:18.528+00,2026-07-23 22:21:18.528+00
fac515cb-3d0c-496a-8c47-3b4956581dcc,c89cbd1b-cd9d-4ed1-98c3-30983b80ce5c,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,c7c937cd-009e-451b-b86d-866b379531ef,c7c937cd-009e-451b-b86d-866b379531ef,crm,f,2026-07-23 22:21:18.548+00,2026-07-23 22:21:18.548+00
6f5b4b92-0234-4303-97ee-c5c7266c9828,b16622c8-db5e-4e78-b61f-9fbe86605055,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11974444213,5511974444213,crm,t,2026-07-23 22:21:18.711+00,2026-07-23 22:21:18.711+00
10558438-7aeb-4047-a71a-e1d20af72a02,b16622c8-db5e-4e78-b61f-9fbe86605055,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,ca4eb334-0420-4497-8d6a-b8f64af3eeb3,ca4eb334-0420-4497-8d6a-b8f64af3eeb3,crm,f,2026-07-23 22:21:18.726+00,2026-07-23 22:21:18.726+00
b383ceec-ade5-43e7-8a04-88c1dd11348c,49d91bd9-f24f-4726-8631-c87f4e3ffe8d,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11938712994,5511938712994,crm,t,2026-07-23 22:21:18.891+00,2026-07-23 22:21:18.891+00
181fe38a-893b-4932-beb3-987e996c24d6,49d91bd9-f24f-4726-8631-c87f4e3ffe8d,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.098@example.com,seed.lead.098@example.com,crm,f,2026-07-23 22:21:18.905+00,2026-07-23 22:21:18.905+00
61299527-8d70-45c5-8dee-d534e945baf1,49d91bd9-f24f-4726-8631-c87f4e3ffe8d,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,09873258691697,09873258691697,crm,f,2026-07-23 22:21:18.926+00,2026-07-23 22:21:18.926+00
cbbad30e-9aa5-4c96-81e3-9437d9d37b71,49d91bd9-f24f-4726-8631-c87f4e3ffe8d,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,cdbbcba1-7dea-46e4-b51f-375778523ce0,cdbbcba1-7dea-46e4-b51f-375778523ce0,crm,f,2026-07-23 22:21:18.948+00,2026-07-23 22:21:18.948+00
1425302d-99e6-45f1-86ec-8a96a0959fbc,944e3ac2-092b-4906-8ca7-37d2f251c7a2,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11909398800,5511909398800,crm,t,2026-07-23 22:21:19.113+00,2026-07-23 22:21:19.113+00
a48acb85-6078-4b99-a792-f5b1dc0d2975,944e3ac2-092b-4906-8ca7-37d2f251c7a2,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.049@example.com,seed.lead.049@example.com,crm,f,2026-07-23 22:21:19.127+00,2026-07-23 22:21:19.127+00
b8c00e27-f943-473f-938e-8574a71aa6ac,944e3ac2-092b-4906-8ca7-37d2f251c7a2,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,cf78d641-50e8-4334-9b84-73b04624c653,cf78d641-50e8-4334-9b84-73b04624c653,crm,f,2026-07-23 22:21:19.147+00,2026-07-23 22:21:19.147+00
aadb3d11-68a7-4548-99e7-b58dcb56bf7d,46495d47-2600-4b50-9352-340565da2baa,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11991228924,5511991228924,crm,t,2026-07-23 22:21:19.308+00,2026-07-23 22:21:19.308+00
ba440aec-f469-4d0e-8ed0-2cb0c9a9a1cd,46495d47-2600-4b50-9352-340565da2baa,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,d29254d6-e3fd-4013-b4f7-2093c854f0f7,d29254d6-e3fd-4013-b4f7-2093c854f0f7,crm,f,2026-07-23 22:21:19.322+00,2026-07-23 22:21:19.322+00
fc458457-8cf5-4bb5-81a4-e2c5d3492f7c,3a178fb7-8058-41f1-86f7-c85c0c4f5315,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11901354394,5511901354394,crm,t,2026-07-23 22:21:19.481+00,2026-07-23 22:21:19.481+00
09bb4f62-e4ce-4b9d-b8be-49aa269fe28a,3a178fb7-8058-41f1-86f7-c85c0c4f5315,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.024@example.com,seed.lead.024@example.com,crm,f,2026-07-23 22:21:19.495+00,2026-07-23 22:21:19.495+00
6321b54e-2d22-4424-bcb0-1c190fc56510,3a178fb7-8058-41f1-86f7-c85c0c4f5315,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,02403575999630,02403575999630,crm,f,2026-07-23 22:21:19.516+00,2026-07-23 22:21:19.516+00
7c3e6f06-5fdd-4ed6-8fa5-ed76230f4a68,3a178fb7-8058-41f1-86f7-c85c0c4f5315,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,d2dfc422-126d-4b42-84b0-4182d9ab3767,d2dfc422-126d-4b42-84b0-4182d9ab3767,crm,f,2026-07-23 22:21:19.535+00,2026-07-23 22:21:19.535+00
3c1ff896-778b-44e4-b9ae-85ec81ae46aa,494305e9-daef-4f78-910c-c7ffd024b714,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11951773290,5511951773290,crm,t,2026-07-23 22:21:19.715+00,2026-07-23 22:21:19.715+00
29353540-97f4-4a05-82a4-9fb5f59bcecb,494305e9-daef-4f78-910c-c7ffd024b714,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.130@example.com,seed.lead.130@example.com,crm,f,2026-07-23 22:21:19.728+00,2026-07-23 22:21:19.728+00
6fa94cd3-6936-41b7-9283-183a785d34c7,494305e9-daef-4f78-910c-c7ffd024b714,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,d90c8b41-77a6-4af0-89ae-d965c6fd9d15,d90c8b41-77a6-4af0-89ae-d965c6fd9d15,crm,f,2026-07-23 22:21:19.748+00,2026-07-23 22:21:19.748+00
7caa53c7-5558-44bc-9914-c54e5bf2ccfb,2d8d49e2-11ff-4c8a-8e0f-afc92e76c8cd,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11927756960,5511927756960,crm,t,2026-07-23 22:21:19.907+00,2026-07-23 22:21:19.907+00
41bb12c0-e65b-4958-9df1-5f15ca2006d2,2d8d49e2-11ff-4c8a-8e0f-afc92e76c8cd,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.023@example.com,seed.lead.023@example.com,crm,f,2026-07-23 22:21:19.921+00,2026-07-23 22:21:19.921+00
dfad1799-c269-4fe3-99d1-2e35b3ad2546,2d8d49e2-11ff-4c8a-8e0f-afc92e76c8cd,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,db14a516-8961-4ea2-88ae-10349315dfc9,db14a516-8961-4ea2-88ae-10349315dfc9,crm,f,2026-07-23 22:21:19.941+00,2026-07-23 22:21:19.941+00
c4f7bee5-9e9f-4c2b-8ffd-2bda69258158,8f9e03d8-7222-4a77-8446-3055fae455e0,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11952019770,5511952019770,crm,t,2026-07-23 22:21:20.109+00,2026-07-23 22:21:20.109+00
ac9fb898-99a0-4a57-8af8-e7c02f998479,8f9e03d8-7222-4a77-8446-3055fae455e0,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.079@example.com,seed.lead.079@example.com,crm,f,2026-07-23 22:21:20.123+00,2026-07-23 22:21:20.123+00
b8d2fea9-575a-4455-b96f-c825b56fb16e,8f9e03d8-7222-4a77-8446-3055fae455e0,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,dc1b326a-f3da-4ff4-a052-79cb8ebeaf21,dc1b326a-f3da-4ff4-a052-79cb8ebeaf21,crm,f,2026-07-23 22:21:20.144+00,2026-07-23 22:21:20.144+00
dc411549-a29d-4fa7-82e6-5fd93f01e0e4,09e12e9d-5c8d-43a0-8fe5-f7d9f076761d,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11943820334,5511943820334,crm,t,2026-07-23 22:21:20.307+00,2026-07-23 22:21:20.307+00
b153d152-39c6-4f09-97f7-327ea7fb788d,09e12e9d-5c8d-43a0-8fe5-f7d9f076761d,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.061@example.com,seed.lead.061@example.com,crm,f,2026-07-23 22:21:20.322+00,2026-07-23 22:21:20.322+00
e8f066d0-3572-4c5b-9c30-35c2511de38b,09e12e9d-5c8d-43a0-8fe5-f7d9f076761d,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,deb66ee2-5d89-4b8e-825b-86bd791d1586,deb66ee2-5d89-4b8e-825b-86bd791d1586,crm,f,2026-07-23 22:21:20.343+00,2026-07-23 22:21:20.343+00
80359766-4416-44b2-8503-c05293072b0a,76c0b2e0-8f0d-483c-9e0c-bf2dfa27b88c,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11994341834,5511994341834,crm,t,2026-07-23 22:21:20.501+00,2026-07-23 22:21:20.501+00
67a62f5d-2e36-4a34-9e7a-ca90ffedb075,76c0b2e0-8f0d-483c-9e0c-bf2dfa27b88c,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.002@example.com,seed.lead.002@example.com,crm,f,2026-07-23 22:21:20.514+00,2026-07-23 22:21:20.514+00
1c48c3ff-44c7-44ca-9b3a-69aea0ea15fa,76c0b2e0-8f0d-483c-9e0c-bf2dfa27b88c,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,00289198204938,00289198204938,crm,f,2026-07-23 22:21:20.534+00,2026-07-23 22:21:20.534+00
60e7a1d2-aa03-45c5-a10e-d8aeb0f932a9,76c0b2e0-8f0d-483c-9e0c-bf2dfa27b88c,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,deea1c68-1d41-4f35-b03a-05e23636ceb7,deea1c68-1d41-4f35-b03a-05e23636ceb7,crm,f,2026-07-23 22:21:20.555+00,2026-07-23 22:21:20.555+00
67638ebf-2cfc-4893-823b-ea98dd685c18,d0098af7-b668-43fc-ab17-d904651f9f7a,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11934704860,5511934704860,crm,t,2026-07-23 22:21:20.714+00,2026-07-23 22:21:20.714+00
95c6cb5a-f1cf-459e-9816-e918b1734bee,d0098af7-b668-43fc-ab17-d904651f9f7a,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.124@example.com,seed.lead.124@example.com,crm,f,2026-07-23 22:21:20.727+00,2026-07-23 22:21:20.727+00
ef8a6cb0-468b-471f-a351-5142e14a84fd,d0098af7-b668-43fc-ab17-d904651f9f7a,32ccdbe1-627f-4fe3-a506-056b997ed89b,document,12412033457173,12412033457173,crm,f,2026-07-23 22:21:20.747+00,2026-07-23 22:21:20.747+00
28608efb-dc43-45eb-8f1a-e54cdfaa137b,d0098af7-b668-43fc-ab17-d904651f9f7a,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,e0850f6d-8fd7-47b4-9c5f-77bb6ef6a8b8,e0850f6d-8fd7-47b4-9c5f-77bb6ef6a8b8,crm,f,2026-07-23 22:21:20.768+00,2026-07-23 22:21:20.768+00
6def3747-d427-4a1e-a305-1b2972744f6d,72e1b009-154b-4035-805f-87891bfd9e9f,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11929629064,5511929629064,crm,t,2026-07-23 22:21:20.945+00,2026-07-23 22:21:20.945+00
93d85f3f-4acc-4f0d-b4c6-a87df0b4fba1,72e1b009-154b-4035-805f-87891bfd9e9f,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.112@example.com,seed.lead.112@example.com,crm,f,2026-07-23 22:21:20.958+00,2026-07-23 22:21:20.958+00
ecc35f4a-2216-4747-98fa-4562e3f55f25,72e1b009-154b-4035-805f-87891bfd9e9f,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,e42b93b5-1a45-4ccb-a43e-df882e4aa650,e42b93b5-1a45-4ccb-a43e-df882e4aa650,crm,f,2026-07-23 22:21:20.98+00,2026-07-23 22:21:20.98+00
8e2ef393-0845-491a-bb4b-cc268691b8a2,fecce9b5-cba8-48ec-be11-7cc8d455371a,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11961633183,5511961633183,crm,t,2026-07-23 22:21:21.138+00,2026-07-23 22:21:21.138+00
5d0a56e1-45d2-4de5-844c-9daba4e7eca4,fecce9b5-cba8-48ec-be11-7cc8d455371a,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,e4bd4891-5184-4ec1-9745-8a342e3fd838,e4bd4891-5184-4ec1-9745-8a342e3fd838,crm,f,2026-07-23 22:21:21.152+00,2026-07-23 22:21:21.152+00
b3d3fbcd-2479-4b8e-8a13-3bcbfb5d5f32,f4a478ae-b65b-4a08-8b9d-3962b883eed0,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11943527715,5511943527715,crm,t,2026-07-23 22:21:21.335+00,2026-07-23 22:21:21.335+00
df60f849-fe94-4c45-ab9e-165ea5778930,f4a478ae-b65b-4a08-8b9d-3962b883eed0,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.104@example.com,seed.lead.104@example.com,crm,f,2026-07-23 22:21:21.35+00,2026-07-23 22:21:21.35+00
8ca592a2-7d54-4ff1-a4c1-c1d50be097c6,f4a478ae-b65b-4a08-8b9d-3962b883eed0,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,e7df89e2-0cb4-4b42-87a9-6ef1bc604ec1,e7df89e2-0cb4-4b42-87a9-6ef1bc604ec1,crm,f,2026-07-23 22:21:21.37+00,2026-07-23 22:21:21.37+00
7e29eee5-ec04-4a78-ad5a-d87c4d884fee,8868ff98-f71e-4ab6-a2ba-a8ba6b28c597,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11953307381,5511953307381,crm,t,2026-07-23 22:21:21.54+00,2026-07-23 22:21:21.54+00
655ad3a6-cdd9-4f2a-a1cb-d3f034cdf619,8868ff98-f71e-4ab6-a2ba-a8ba6b28c597,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.093@example.com,seed.lead.093@example.com,crm,f,2026-07-23 22:21:21.554+00,2026-07-23 22:21:21.554+00
76f48441-a882-4c8d-9ff2-2305c6e24ec3,8868ff98-f71e-4ab6-a2ba-a8ba6b28c597,32ccdbe1-627f-4fe3-a506-056b997ed89b,lead_id,e93b759c-20fc-4cab-bbc7-abd53b99a75a,e93b759c-20fc-4cab-bbc7-abd53b99a75a,crm,f,2026-07-23 22:21:21.575+00,2026-07-23 22:21:21.575+00
f6223be6-af74-4965-bcbd-a5f529581007,0b76735c-7ff4-41a0-ac7a-2a28d687bce6,32ccdbe1-627f-4fe3-a506-056b997ed89b,phone,11979169939,5511979169939,crm,t,2026-07-23 22:21:21.742+00,2026-07-23 22:21:21.742+00
b37866ff-22cd-44f0-8ddf-0d291822ed89,0b76735c-7ff4-41a0-ac7a-2a28d687bce6,32ccdbe1-627f-4fe3-a506-056b997ed89b,email,seed.lead.031@example.com,seed.lead.031@example.com,crm,f,2026-07-23 22:21:21.756+00,2026-07-23 22:21:21.756+00
